# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
51398.2 22835.1 28564.1 2.2214 28564.1 28.5204 1.51623 -5428.55 14.1719 3804.94 5428.57 0.105658 1.4749
23078.4 3939.01 19140.3 34.8489 19140.3 -8.94666 -16.4672 -5575.69 18.5758 990.919 5575.74 0.105658 0.714472
8210.84 3508.42 4703.36 11.2795 4703.34 2.9864 -5.33682 -3786.17 -3.44439 2353.81 3786.18 0.105658 0.237635
1641.11 1149.3 492.746 -5.8905 492.633 8.80114 25.2081 -1702.41 -13.6274 640.321 1702.65 0.105658 0.0272283
29520.1 12187.3 17333.7 -22.4375 17333.7 20.0987 15.942 -5717.3 -19.6771 1551.88 5717.35 0.105658 0.902275
3841.82 1697.2 2145.56 16.5138 2145.47 10.6237 -5.50398 -879.544 6.61375 1343.71 879.586 274.542 0.0918626
13452.8 4009.22 9444.51 3.43012 9444.5 -12.5994 -10.8608 -4325.59 5.13494 2090.89 4325.61 0.105658 0.412631
36622.9 2011.81 34612 12.0098 34612 0.526729 -2.9194 -4463.97 9.811 3427.52 4463.98 0.105658 1.09807
21817.2 14.3522 21803.8 -0.77629 21803.8 2.06926 -9.76019 -5729.03 -18.2161 2738.33 5729.07 0.105658 0.676432
6448.34 2415.05 4034.23 14.7205 4034.2 3.72932 -19.8565 -2754.18 -4.73371 2704.76 2754.26 0.105658 0.178055
24413.5 21548 2866.41 1.82204 2866.38 11.4317 2.53567 -861.628 12.3074 723.705 861.72 0.105658 0.754263
75142.7 127.845 75015.8 -0.114069 75015.8 -2.57644 -9.52347 -7626.83 -5.84928 2996 7626.84 0.105658 2.01678
11800.8 4627.71 7174 35.1319 7173.92 0.0943337 -8.41088 -3498.35 -13.6824 2381.93 3498.39 0.105658 0.358154
34133.1 3022.03 31112 -17.5697 31112 7.59006 5.16922 -3860.77 9.25619 3062.04 3860.78 0.105658 1.03068
4093.34 86.8864 4007.4 3.46213 4007.39 -6.35574 -0.871789 -1587.26 14.6046 1267.06 1587.32 0.105658 0.0999364
5844.46 3563.78 2281.62 0.730572 2281.61 -5.32431 8.64238 -1315.98 -7.67961 1384.49 1316.03 41.1105 0.157751
10704 1572.89 9132.05 -1.2696 9132.03 21.8143 -9.08557 -977.064 17.1489 2553.04 977.257 4679.99 0.321603
24660 9243.8 15417.1 42.2416 15417 27.2065 -7.20499 -5106.96 1.98086 3668.52 5106.97 0.105658 0.761551
162964 68455.4 94509.1 0.215497 94509.1 -3.22819 -10.9585 6.24873 4.15777 3948.45 13.2824 93759.9 3.63645
48778.8 164.081 48615.7 1.57473 48615.7 6.94212 5.86072 -4269.87 1.90468 2943.8 4269.88 0.105658 1.41071
26863.1 7880.64 18983.5 12.0002 18983.4 -21.0807 -1.04394 -5781.93 -10.4709 2805.02 5781.94 0.105658 0.82607
751.328 702.91 49.3578 -1.26151 49.3392 0.480861 10.282 -766.806 -0.583858 79.8229 766.876 0.105658 0.00779917
174036 45222.2 128815 -61.7926 128815 -32.3854 7.49062 -195.434 -2.2022 3990.27 195.59 42508.5 3.81353
2337.46 15.138 2323.26 -1.88093 2323.26 -0.263508 11.174 -895.432 1.90177 1753.33 895.504 711.881 0.0460288
35735.5 16112.5 19624 -3.43358 19624 -10.0659 10.7789 -6765.06 15.0481 3002.35 6765.09 0.105658 1.07421
10408.3 3731.59 6677.65 -0.383468 6677.65 4.28251 -1.87195 -3866.01 -20.233 2494.55 3866.06 0.105658 0.311702
8725.86 5382.84 3343.96 -2.51582 3343.95 8.10231 4.05263 -107.556 -3.38919 1464.97 107.686 2430.99 0.255054
47035.3 21834.2 25202.1 56.3448 25202 22.1587 -22.0762 -5992.59 -12.5293 1341.92 5992.65 0.105658 1.3674
2947.01 1268.74 1679.22 -12.4875 1679.17 2.99678 8.00912 -701.661 -1.74396 777.231 701.709 45.5777 0.0639681
44681.7 26326.7 18355.9 -10.1237 18355.9 12.2715 -5.55357 -2098.02 13.4243 3166.52 2098.07 2511.07 1.3082
2982.12 577.339 2405.72 8.98946 2405.7 -3.22778 -11.6925 -2497.89 -7.32694 582.396 2497.93 0.105658 0.0650318
5958.4 216.71 5742.62 5.22657 5742.62 1.41468 -3.62117 -1633.38 -3.77906 2687.18 1633.39 1042.05 0.161573
3855.18 629.761 3226.36 15.3461 3226.32 -3.9062 -13.945 -794.487 -13.9115 1280.37 794.731 1372.12 0.0922892
20447.4 3021.22 17427.2 -11.875 17427.1 -28.4421 6.78994 -2723.59 9.02679 1418.51 2723.61 0.105658 0.634617
22633 14375.6 8258.35 0.150535 8258.33 17.3248 7.58684 13.6305 -2.04126 2936.05 15.7327 8172.55 0.000214422
36666.3 8469.35 28197.9 21.4858 28197.9 -54.5581 -1.43931 -5311.26 -7.66267 2807.94 5311.27 0.105658 1.09924
29362.9 389.494 28974.3 -14.4552 28974.3 -0.925552 12.5576 -4461.47 -16.0393 3849.08 4461.51 0.105658 0.897807
537.402 371.537 166.804 -2.06575 166.763 -3.08294 3.94385 -807.089 20.5529 248.531 807.36 0.105658 0.00441408
1062.57 187.842 875.666 3.1111 875.613 -9.19476 -10.7632 -219.74 16.7938 873.529 220.643 643.884 0.0137801
8820.87 555.873 8265.94 9.12142 8265.93 -3.66349 -10.8129 -1899.06 17.6787 1853.45 1899.17 0.105658 0.258264
10410.4 3065.02 7346.31 36.5874 7346.2 15.6412 -6.21861 -3209.57 -7.6793 3000.32 3209.59 0.105658 0.311773
42380 814.176 41566.8 -3.35149 41566.8 -8.11581 8.68873 -5654.92 -5.50312 3132.09 5654.93 0.105658 1.24937
66434.9 55376.1 11059.8 12.6426 11059.8 -3.33547 0.363642 -4358.42 2.93155 1736.45 4358.42 0.105658 1.82567
10212.7 338.985 9874.67 1.06185 9874.67 1.89084 -9.36553 -1853.98 -10.607 3499.93 1854.03 2255.28 0.305144
