# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
14213.3 8974.35 5239.9 -5.61151 5239.89 9.77996 -8.23046 -50.5455 9.40936 2023.1 52.0685 5050.28 1.42058
260275 233775 26500.4 -8.03729 26500.4 -12.7284 -0.740581 -4842.38 -10.3285 2965.03 4842.39 0.105658 16.4485
54723.9 7389.48 47335.3 33.0686 47335.3 -54.5023 -4.96106 -5356.76 14.8826 2215.07 5356.78 0.105658 5.04972
10774.9 8895.85 1880 -10.8515 1879.82 23.7245 2.22408 -1212.57 -21.828 1473.58 1212.77 175.907 1.05207
309.316 217.165 93.0897 0.101815 92.9941 4.21582 -2.93908 -136.436 -17.2221 157.06 137.55 10.4903 0.00543223
26472.5 7211.61 19261.8 3.21135 19261.8 -7.80711 3.30683 -271.603 -16.2504 2172.98 272.109 16249.9 2.64569
66568.5 14756.1 51813.4 91.6597 51813.3 35.4915 0.878213 -4257.81 -16.461 4871.62 4257.84 432.648 5.93834
66765.9 18544.8 48222 -0.881363 48222 -7.31654 3.37026 -5982.48 20.8249 4096.66 5982.52 0.105658 5.95268
29174.2 7202.41 21972.7 -26.0488 21972.7 36.6899 1.79197 -841.583 -19.7568 2772.25 841.816 9425.1 2.89813
10265.2 4763.3 5502.83 -2.86494 5502.83 1.29348 4.64434 -16.1586 -12.3118 637.645 20.8387 5423.03 0.996615
40055.9 1804.87 38252 -1.04413 38252 12.2589 -1.28568 -92.7095 19.397 977.036 94.7257 1974.6 3.86123
