# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
8261.91 3430.98 4831.87 -15.1362 4831.79 22.2019 17.0627 -4076.83 -0.823794 1881.12 4076.87 0.105658 0.509933
25921.5 18657.6 7264.76 3.14238 7264.76 -9.42506 -11.0824 -4252.55 -0.722423 1862.97 4252.56 0.105658 1.90996
3011.47 22.7912 2989.62 -1.69864 2989.62 -1.24467 8.91408 -1125.95 -5.36702 1393.42 1126 167.623 0.129567
36196.7 3265.07 32932.5 -23.7609 32932.5 -8.5147 -5.28858 -2716.1 -2.54506 3859.78 2716.11 1382.2 2.69146
21448.2 291.26 21157.9 3.94504 21157.9 -4.34126 6.80819 -4655.5 15.086 2221.25 4655.53 0.105658 1.55934
11264.7 9044.11 2221.55 2.52572 2221.51 12.6689 -10.8504 -965.581 3.08862 1138.63 965.647 639.309 0.746704
81848.4 57726.7 24122.6 27.1066 24122.6 -17.2844 -15.7903 -7601.72 0.675953 2822.89 7601.74 0.105658 5.79478
25682.8 2511.76 23171.9 -11.4888 23171.9 2.54709 -6.19166 -1961.75 -0.177421 2996.86 1961.76 2082.82 1.8914
24641.9 262.078 24380.8 -2.8061 24380.8 -5.14206 1.86204 -268.609 -4.8177 2999.06 268.658 7589.65 1.81026
23084.3 1681.92 21403.3 2.84861 21403.3 9.22405 5.4251 9.07685 8.9276 2146.9 13.8392 21220.7 0.000516335
5656.17 43.8292 5613.28 7.30345 5613.28 1.21982 7.99261 -1970.85 9.87348 2212.92 1970.89 218.308 0.312099
54149.9 1547.05 52603.8 -1.61161 52603.8 1.97786 4.64171 -6972.4 11.9629 2391.46 6972.41 0.105658 3.9777
20933.3 5462.84 15471.4 8.33281 15471.4 35.0145 -12.7926 -3848.75 -6.7561 2510.03 3848.77 0.105658 1.51861
9828.79 1170.89 8658.84 -6.14674 8658.83 -8.65062 -6.4132 -3671.38 11.7533 3166.51 3671.4 0.105658 0.632798
3491.45 726.88 2765.51 9.87933 2765.49 0.962181 0.221521 -2264.64 -9.65545 1831.16 2264.66 0.105658 0.160373
64993.8 6366.53 58628.2 -37.3193 58628.2 57.1916 7.32895 -6749.28 -12.689 3578.72 6749.3 0.105658 4.71088
47943.4 5097.05 42847.3 -0.0209908 42847.3 -12.3026 -0.235776 -1878.39 -2.11226 3324.18 1878.39 5515.78 3.54388
45779.2 8112.42 37667.7 20.2067 37667.7 6.52405 6.14775 -538.649 7.38625 3553.67 538.735 27113.2 3.38998
8354.92 2682.92 5672.94 -10.738 5672.93 -0.464469 11.0359 -1555 2.29749 2058.91 1555.04 774.835 0.517164
8857.46 4685.08 4173.31 -12.2623 4173.13 37.2385 2.48418 -1610.01 -10.9297 2184.26 1610.05 526.316 0.556403
53272.3 3343.8 49929.5 7.46898 49929.5 2.34019 9.51527 -3953.21 -13.2729 3107.15 3953.25 0.105658 3.91703
88586.3 47184.5 41402.8 -62.1438 41402.8 -17.7927 7.78234 -4375.57 1.42373 3349.22 4375.58 0.105658 6.21126
107163 94487.9 12675.6 0.873305 12675.6 -2.58822 7.33581 -6298.26 -5.96984 1911.8 6298.27 0.105658 7.31638
16214.2 10731.7 5483.45 -2.54946 5483.45 0.207353 9.18176 -2641.95 15.7302 2032.5 2642.01 0.105658 1.14267
65612.3 2559.66 63053.6 -6.48466 63053.6 9.12053 0.830892 -2545 -15.8548 3726.94 2545.05 883.749 4.75181
60112.8 1529.32 58584.5 6.04435 58584.5 7.68428 3.11559 -6775.23 10.499 3582.06 6775.24 0.105658 4.38463
7651.33 5800.68 1851.59 -1.41604 1851.58 2.84245 -3.0348 -1657.5 -12.1202 1720.77 1657.55 40.1258 0.462669
50483.3 34816.4 15667.8 24.2542 15667.8 -5.91328 -10.2198 -1392.36 -17.35 1851.76 1392.51 3724.47 3.72275
21655.7 8084.09 13572.6 -5.49714 13572.6 -3.97833 4.65332 -5237.49 -4.64486 2180.8 5237.5 0.105658 1.5757
12073.4 10426.3 1648.03 -8.20607 1648.01 -0.279704 3.73874 -750.691 17.2177 1248.91 750.897 485.507 0.811183
61542.7 25266.7 36276.9 30.8785 36276.9 21.9813 -7.58085 -5666.02 10.1344 2464.18 5666.04 0.105658 4.48084
3840.44 1009.5 2831.89 -7.5749 2831.87 2.46093 8.25703 -2523.19 17.0576 1495.01 2523.26 0.105658 0.183573
57997 47094.7 10903.2 -1.73939 10903.2 -4.83123 -5.50541 -630.361 -16.8386 1319.78 630.61 529.46 4.24133
3525.58 358.412 3168.11 -3.56882 3168.07 15.5626 1.89208 -1838.06 8.33892 1881.07 1838.08 26.2799 0.162616
66748 18560.4 48188.6 -22.4479 48188.6 11.1653 7.57957 -3000.85 -17.4879 3483.01 3000.91 341.023 4.82668
9951.39 5824.52 4127.81 1.3648 4127.78 16.0343 -3.654 -1905.44 -13.8381 1927.67 1905.49 13.8282 0.642482
3890.01 115.983 3774.96 3.31906 3774.96 5.76228 7.04118 5.32005 -2.45073 2634.73 9.159 3749.08 5.71665e-05
19469.9 9365.74 10105.1 15.2174 10105.1 -10.7497 -8.62814 -2234.62 -7.04313 1592.19 2234.65 0.105658 1.40252
20939.5 18914.2 2026.2 -2.24937 2026.19 3.93504 6.00167 -4740.4 -29.1347 741.226 4740.49 0.105658 1.51908
8927.08 2182.27 6745.76 24.1672 6745.66 -27.3139 -3.60562 -3608.71 16.6341 2684.84 3608.75 0.105658 0.561854
60545.3 3463.8 57082.4 -5.40455 57082.4 40.6624 10.4109 -1574.07 16.0448 5275.58 1574.19 15357.3 4.41377
22877.8 609.727 22269.1 0.70949 22269.1 8.19551 -2.87477 -32.3301 13.7771 2664.83 35.2606 21788.8 1.67201
17085.1 4693.14 12392.9 -31.9492 12392.9 -4.20172 14.6002 -2983.68 14.1206 2398.54 2983.75 0.105658 1.21234
57993.6 22751.7 35242.9 31.6527 35242.9 15.9085 -5.60193 -1655.67 16.0846 3689.87 1655.76 4730.59 4.24109
517.503 61.7374 456.705 -0.584442 456.703 -1.05387 -6.9459 -411.894 -5.68463 525.444 411.991 75.8638 0.00741186
2452.91 1078.28 1375.57 9.95838 1375.52 -6.26866 -4.12739 -882.091 -4.94375 1419.87 882.114 402.435 0.0956916
13662.4 2801.75 10861.5 -16.6193 10861.5 -37.1223 3.76725 -2609.75 8.84695 3574.47 2609.77 833.456 0.938278
